902,Coral,18000,120
897,Gabriell,10000,120
633,Shandra,50000,120
706,Lia,20000,120
445,Ozzie,20000,120
76,Nananne,33000,120
903,Judas,10000,120
960,Zitella,42000,120
6,Gayle,30000,120
562,Erica,10000,120
872,Madonna,10000,120
563,Keith,10000,120
462,Marsiella,20000,120
54,Julina,33000,120
596,Dylan,30000,120
912,Oren,20000,120
760,Sidonia,10000,120
1,Lou,10000,120
98,Jacquelin,30000,120
238,Leeanne,15000,120
48,Noella,15000,120
960,Zitella,42000,120
785,Francine,42000,120
979,Libbey,42000,120
44,Margarete,50000,120
640,Wolfy,33000,120
64,Gabbey,37000,120
973,Guglielma,15000,120
198,Eleonora,42000,120
897,Gabriell,10000,120
84,Tatiania,20000,120
903,Judas,10000,120
161,Ferdie,15000,120
484,Kym,20000,120
111,Petey,15000,120
466,Carlye,37000,120
69,Paulita,50000,120
857,Devlen,37000,120
111,Petey,15000,120
238,Leeanne,15000,120
421,Neila,15000,120
846,Brendin,10000,120
927,Robinia,10000,120
66,Dominica,33000,120
256,Gusty,10000,120
858,Ophelie,37000,120
346,Janeta,10000,120
595,Gray,42000,120
927,Robinia,10000,120
760,Sidonia,10000,120
45,Nikoletta,50000,120
462,Marsiella,20000,120
76,Nananne,33000,120
401,Vail,33000,120
302,Ron,20000,120
532,Nathalie,37000,120
360,Honor,30000,120
399,Esdras,37000,120
13,Shel,50000,120
842,Irv,15000,120
950,Lonna,10000,120
4,Kimbell,50000,120
244,Cal,42000,120
350,Maiga,20000,120
790,Noll,30000,120
562,Erica,10000,120
855,Vassili,33000,120
29,Gaye,37000,120
421,Neila,15000,120
563,Keith,10000,120
302,Ron,20000,120
256,Gusty,10000,120
1,Lou,10000,120
950,Lonna,10000,120
370,Ingrim,30000,120
553,Lynett,37000,120
197,Alasteir,20000,120
346,Janeta,10000,120
693,Baxy,20000,120
152,Babbie,15000,120
484,Kym,20000,120
872,Madonna,10000,120
54,Julina,33000,120
367,Maryellen,37000,120
658,Dorrie,42000,120
899,Martelle,15000,120
854,Levon,25000,120
356,Isabelle,20000,120
64,Gabbey,37000,120
281,Rafaellle,50000,180
70,Sayre,33000,180
375,Nanni,25000,180
988,Dawn,37000,180
654,Damara,12000,180
890,Madel,12000,180
227,Adel,30000,180
908,Brittany,18000,180
728,Klara,50000,180
510,Irena,20000,180
994,Raquela,12000,180
552,Delmore,33000,180
555,Clarice,33000,180
916,Saunder,37000,180
494,Mirilla,30000,180
555,Clarice,33000,180
93,Nicky,42000,180
856,Henrieta,30000,180
227,Adel,30000,180
529,Daveta,20000,180
654,Damara,12000,180
517,Danya,25000,180
498,Gretchen,12000,180
78,Morse,25000,180
79,Roland,25000,180
82,Kendre,25000,180
932,Debby,18000,180
541,Deny,18000,180
498,Gretchen,12000,180
114,Freddie,12000,180
544,Prisca,18000,180
853,Eve,12000,180
619,Lyndsay,42000,180
802,Sheilah,42000,180
522,Charles,42000,180
829,Conan,20000,180
355,Wilfred,20000,180
57,Homer,18000,180
427,Carine,33000,180
251,Jenna,30000,180
280,Koenraad,20000,180
585,Horatius,18000,180
589,Hesther,33000,180
414,Morie,12000,180
643,Neron,42000,180
41,Brnaba,30000,180
981,Genevieve,20000,180
849,Gibb,20000,180
550,Mathe,12000,180
314,Charisse,50000,180
366,Klarrisa,18000,180
379,Crawford,12000,180
150,Dot,18000,180
908,Brittany,18000,180
751,Jude,12000,180
236,Anastasia,18000,180
379,Crawford,12000,180
314,Charisse,50000,180
257,Jori,12000,180
444,Chrissy,18000,180
890,Madel,12000,180
585,Horatius,18000,180
829,Conan,20000,180
662,Byrom,42000,180
47,Raine,30000,180
419,Ed,18000,180
494,Mirilla,30000,180
117,Cherrita,33000,180
420,Lothaire,12000,180
148,Benton,12000,180
185,Marcellus,30000,180
862,Holden,50000,180
602,Brian,20000,180
862,Holden,50000,180
550,Mathe,12000,180
355,Wilfred,20000,180
788,Adelaida,37000,180
82,Kendre,25000,180
114,Freddie,12000,180
961,Ginnie,15000,180
148,Benton,12000,180
602,Brian,20000,180
856,Henrieta,30000,180
853,Eve,12000,180
583,Annabell,15000,180
901,Shaughn,50000,180
849,Gibb,20000,180
414,Morie,12000,180
25,Braden,25000,180
617,Kirk,30000,180
243,Brigham,25000,180
228,Jeniece,15000,180
911,Maurie,50000,180
420,Lothaire,12000,180
938,Arabel,50000,180
943,Loria,25000,180
751,Jude,12000,180
11,Brandea,15000,180
341,Rafaello,37000,180
947,Martyn,25000,180
752,Arch,33000,180
80,Jesselyn,30000,180
598,Eachelle,37000,180
788,Adelaida,37000,180
433,Emmit,12000,180
147,Gustie,42000,180
433,Emmit,12000,180
589,Hesther,33000,180
353,Carita,42000,180
303,Charin,12000,180
901,Shaughn,50000,180
965,Kirstin,12000,180
911,Maurie,50000,180
136,Gideon,15000,180
971,Mercedes,12000,180
303,Charin,12000,180
257,Jori,12000,180
938,Arabel,50000,180
965,Kirstin,12000,180
251,Jenna,30000,180
510,Irena,20000,180
259,Merrile,50000,180
773,Juliana,50000,180
971,Mercedes,12000,180
765,Jenny,33000,180
618,Orson,25000,180
447,Guy,42000,180
426,Minnnie,20000,180
994,Raquela,12000,180
171,Clair,37000,180
136,Gideon,15000,180
649,Ruthy,20000,180
617,Kirk,30000,180
299,Jody,33000,180
734,Silas,20000,180
928,Hayden,30000,180
737,Keith,20000,180
107,Gaven,10000,180
668,Katina,20000,180
247,Dotty,42000,180
11,Brandea,15000,180
625,Tonya,37000,180
721,Riobard,42000,180
750,Zsa zsa,20000,180
928,Hayden,30000,180
723,Darlene,42000,180
15,Megen,10000,180
299,Jody,33000,180
341,Rafaello,37000,180
988,Dawn,37000,180
981,Genevieve,20000,180
427,Carine,33000,180
943,Loria,25000,180
552,Delmore,33000,180
21,Bobbye,15000,180
947,Martyn,25000,180
821,Trevor,10000,180
426,Minnnie,20000,180
363,Neilla,50000,180
630,Lyndy,37000,180
457,Arnaldo,10000,180
32,Katey,42000,180
721,Riobard,42000,180
635,Sherwin,10000,180
375,Nanni,25000,180
723,Darlene,42000,180
265,Blair,50000,180
21,Bobbye,15000,180
575,Florida,37000,180
30,Toby,15000,180
273,Bond,10000,180
259,Merrile,50000,180
714,Jerrylee,10000,180
798,Yelena,50000,180
598,Eachelle,37000,180
70,Sayre,33000,180
41,Brnaba,30000,180
2,Ulrike,25000,180
441,Regine,10000,180
915,Tyrone,15000,180
32,Katey,42000,180
30,Toby,15000,180
171,Clair,37000,180
447,Guy,42000,180
915,Tyrone,15000,180
444,Chrissy,18000,180
802,Sheilah,42000,180
932,Debby,18000,180
265,Blair,50000,180
764,Roslyn,10000,180
150,Dot,18000,180
107,Gaven,10000,180
752,Arch,33000,180
625,Tonya,37000,180
796,Hersh,33000,180
622,Hestia,18000,180
457,Arnaldo,10000,180
541,Deny,18000,180
57,Homer,18000,180
353,Carita,42000,180
618,Orson,25000,180
25,Braden,25000,180
630,Lyndy,37000,180
15,Megen,10000,180
619,Lyndsay,42000,180
2,Ulrike,25000,180
517,Danya,25000,180
765,Jenny,33000,180
544,Prisca,18000,180
529,Daveta,20000,180
203,Cissiee,18000,180
649,Ruthy,20000,180
473,Erek,10000,180
916,Saunder,37000,180
728,Klara,50000,180
363,Neilla,50000,180
204,Jillana,18000,180
764,Roslyn,10000,180
185,Marcellus,30000,180
203,Cissiee,18000,180
204,Jillana,18000,180
237,Cathleen,10000,180
473,Erek,10000,180
961,Ginnie,15000,180
714,Jerrylee,10000,180
78,Morse,25000,180
773,Juliana,50000,180
80,Jesselyn,30000,180
735,Kaia,25000,180
47,Raine,30000,180
734,Silas,20000,180
509,Cornie,42000,180
237,Cathleen,10000,180
622,Hestia,18000,180
36,Cristie,10000,180
737,Keith,20000,180
635,Sherwin,10000,180
247,Dotty,42000,180
281,Rafaellle,50000,180
522,Charles,42000,180
750,Zsa zsa,20000,180
228,Jeniece,15000,180
93,Nicky,42000,180
735,Kaia,25000,180
441,Regine,10000,180
147,Gustie,42000,180
643,Neron,42000,180
798,Yelena,50000,180
243,Brigham,25000,180
36,Cristie,10000,180
419,Ed,18000,180
583,Annabell,15000,180
668,Katina,20000,180
796,Hersh,33000,180
509,Cornie,42000,180
117,Cherrita,33000,180
280,Koenraad,20000,180
662,Byrom,42000,180
366,Klarrisa,18000,180
236,Anastasia,18000,180
575,Florida,37000,180
821,Trevor,10000,180
79,Roland,25000,180
273,Bond,10000,180
487,Rorie,25000,220
450,Alexandr,18000,220
225,Adriano,33000,220
843,Grant,33000,220
253,Norene,25000,220
847,Estella,42000,220
581,Tiphani,33000,220
258,Sydelle,30000,220
543,Margeaux,18000,220
674,Lamont,33000,220
55,Corina,37000,220
52,Carline,12000,220
297,Ddene,12000,220
727,Rickie,42000,220
500,Warren,25000,220
870,Pearla,33000,220
507,Patrice,37000,220
867,Emmanuel,30000,220
789,Florella,25000,220
52,Carline,12000,220
742,Silvano,12000,220
727,Rickie,42000,220
163,Pascale,15000,220
815,Lefty,50000,220
380,Fran,30000,220
502,Callie,50000,220
119,Glenda,37000,220
316,Angelika,50000,220
58,Lianna,12000,220
50,Carroll,42000,220
188,Scarface,50000,220
297,Ddene,12000,220
869,Malory,42000,220
884,Lona,30000,220
345,Aldric,50000,220
496,Conrado,50000,220
674,Lamont,33000,220
497,Fredia,30000,220
495,Willey,15000,220
431,Smitty,15000,220
495,Willey,15000,220
502,Callie,50000,220
501,Gabi,30000,220
898,Ki,30000,220
213,Darwin,18000,220
867,Emmanuel,30000,220
806,Almira,42000,220
695,Justino,18000,220
336,Dominique,37000,220
726,Jonathon,50000,220
246,Adam,20000,220
330,Rosemarie,33000,220
528,Helen-elizabeth,20000,220
313,Franchot,12000,220
586,Umeko,30000,220
870,Pearla,33000,220
884,Lona,30000,220
894,Gabbie,42000,220
818,Hyatt,20000,220
315,Timothea,20000,220
92,Lonni,50000,220
570,Retha,15000,220
567,Dur,25000,220
789,Florella,25000,220
151,Meryl,12000,220
304,Coleman,33000,220
325,Maynord,42000,220
567,Dur,25000,220
818,Hyatt,20000,220
92,Lonni,50000,220
898,Ki,30000,220
695,Justino,18000,220
809,Obadias,10000,220
945,Cherice,15000,220
577,Adrianne,10000,220
137,Johnette,10000,220
217,Dwight,42000,220
293,Russell,50000,220
327,Nerty,20000,220
108,Carlie,10000,220
588,Lynnette,37000,220
119,Glenda,37000,220
120,Lorettalorna,25000,220
258,Sydelle,30000,220
334,Isak,20000,220
291,Chalmers,10000,220
851,Sidoney,20000,220
945,Cherice,15000,220
592,Corabelle,37000,220
357,Nisse,37000,220
357,Nisse,37000,220
315,Timothea,20000,220
593,Vic,25000,220
951,Wake,25000,220
604,Arvin,50000,220
847,Estella,42000,220
5,Sheelagh,18000,220
604,Arvin,50000,220
325,Maynord,42000,220
115,Harmon,50000,220
869,Malory,42000,220
304,Coleman,33000,220
987,Mohammed,42000,220
587,Hayes,10000,220
487,Rorie,25000,220
894,Gabbie,42000,220
543,Margeaux,18000,220
608,Joshia,25000,220
330,Rosemarie,33000,220
134,Stephenie,50000,220
611,Pearla,20000,220
806,Almira,42000,220
449,Julietta,42000,220
200,Alana,30000,220
380,Fran,30000,220
641,Maia,10000,220
647,Felike,12000,220
920,Gretna,42000,220
348,Jefferey,33000,220
851,Sidoney,20000,220
593,Vic,25000,220
670,Arlette,30000,220
577,Adrianne,10000,220
58,Lianna,12000,220
611,Pearla,20000,220
166,Darleen,42000,220
316,Angelika,50000,220
253,Norene,25000,220
920,Gretna,42000,220
213,Darwin,18000,220
670,Arlette,30000,220
407,Mikael,50000,220
483,Micheil,37000,220
488,Hedvige,37000,220
587,Hayes,10000,220
108,Carlie,10000,220
368,Clywd,33000,220
345,Aldric,50000,220
5,Sheelagh,18000,220
757,Kerianne,37000,220
676,Nani,50000,220
293,Russell,50000,220
115,Harmon,50000,220
231,Marmaduke,10000,220
718,Fina,42000,220
951,Wake,25000,220
500,Warren,25000,220
647,Felike,12000,220
570,Retha,15000,220
134,Stephenie,50000,220
166,Darleen,42000,220
220,Mozes,25000,220
120,Lorettalorna,25000,220
987,Mohammed,42000,220
815,Lefty,50000,220
336,Dominique,37000,220
368,Clywd,33000,220
327,Nerty,20000,220
453,Portie,15000,220
588,Lynnette,37000,220
55,Corina,37000,220
200,Alana,30000,220
231,Marmaduke,10000,220
217,Dwight,42000,220
651,Thorndike,10000,220
776,Letta,10000,220
507,Patrice,37000,220
726,Jonathon,50000,220
313,Franchot,12000,220
188,Scarface,50000,220
35,Jehanna,50000,220
592,Corabelle,37000,220
485,Melisse,10000,220
163,Pascale,15000,220
776,Letta,10000,220
220,Mozes,25000,220
35,Jehanna,50000,220
442,Tam,20000,220
443,Davon,20000,220
742,Silvano,12000,220
659,Willdon,10000,220
718,Fina,42000,220
608,Joshia,25000,220
137,Johnette,10000,220
819,Roch,33000,220
571,Carma,33000,220
422,Jennifer,15000,220
528,Helen-elizabeth,20000,220
496,Conrado,50000,220
581,Tiphani,33000,220
586,Umeko,30000,220
278,Emory,15000,220
571,Carma,33000,220
442,Tam,20000,220
443,Davon,20000,220
641,Maia,10000,220
431,Smitty,15000,220
819,Roch,33000,220
676,Nani,50000,220
225,Adriano,33000,220
378,Brigg,10000,220
483,Micheil,37000,220
803,Lazaro,10000,220
278,Emory,15000,220
757,Kerianne,37000,220
246,Adam,20000,220
348,Jefferey,33000,220
651,Thorndike,10000,220
843,Grant,33000,220
334,Isak,20000,220
809,Obadias,10000,220
497,Fredia,30000,220
488,Hedvige,37000,220
485,Melisse,10000,220
450,Alexandr,18000,220
378,Brigg,10000,220
659,Willdon,10000,220
501,Gabi,30000,220
449,Julietta,42000,220
453,Portie,15000,220
803,Lazaro,10000,220
50,Carroll,42000,220
151,Meryl,12000,220
422,Jennifer,15000,220
407,Mikael,50000,220
291,Chalmers,10000,220
423,Keelby,15000,325
686,Rosalyn,37000,325
715,Lucky,42000,325
578,Scarlett,20000,325
519,Ethe,20000,325
946,Kimberley,18000,325
351,Heddi,20000,325
652,Cesaro,30000,325
458,Kassi,37000,325
123,Pippa,20000,325
861,Pietrek,25000,325
955,Delila,20000,325
907,Tabb,50000,325
536,Delmar,42000,325
810,Efrem,20000,325
767,Brynne,18000,325
745,Gordon,12000,325
768,Blakeley,18000,325
906,Lynn,37000,325
810,Efrem,20000,325
223,Enrico,50000,325
169,Farley,12000,325
686,Rosalyn,37000,325
691,Krishna,50000,325
864,Alonzo,12000,325
135,Dunstan,20000,325
664,Natassia,42000,325
472,Saidee,50000,325
428,Kelly,37000,325
176,Wanids,30000,325
652,Cesaro,30000,325
432,Wade,12000,325
918,Alysia,37000,325
31,Franny,15000,325
472,Saidee,50000,325
432,Wade,12000,325
404,Willa,30000,325
832,Olivier,20000,325
109,Trixie,42000,325
183,Ruthe,30000,325
559,Jessamine,18000,325
239,Chet,42000,325
340,Melloney,33000,325
566,Lemmie,18000,325
970,Noach,12000,325
180,Nial,15000,325
930,Emory,37000,325
754,Amber,42000,325
673,Lambert,42000,325
149,Lena,25000,325
754,Amber,42000,325
977,Wenonah,12000,325
383,George,15000,325
268,Channa,50000,325
793,Grayce,33000,325
455,Hilly,30000,325
970,Noach,12000,325
513,Lorna,42000,325
740,Chen,37000,325
578,Scarlett,20000,325
338,Filbert,20000,325
149,Lena,25000,325
879,Barbey,12000,325
402,Rachel,12000,325
81,Kylila,12000,325
515,Torrey,42000,325
613,Evin,12000,325
977,Wenonah,12000,325
180,Nial,15000,325
990,Chiarra,18000,325
736,Arvie,15000,325
832,Olivier,20000,325
825,Andrei,10000,325
591,Emlyn,50000,325
526,Homer,10000,325
219,Kaile,33000,325
995,Maxi,18000,325
221,Aylmer,33000,325
968,Berenice,10000,325
455,Hilly,30000,325
351,Heddi,20000,325
156,Tanny,42000,325
308,Davide,42000,325
31,Franny,15000,325
874,Estella,20000,325
224,Zonda,33000,325
839,Oralia,10000,325
794,Harv,42000,325
969,Charlie,50000,325
518,Erda,37000,325
889,Flo,42000,325
840,Wadsworth,30000,325
3,Brade,20000,325
736,Arvie,15000,325
176,Wanids,30000,325
415,Skylar,20000,325
861,Pietrek,25000,325
224,Zonda,33000,325
223,Enrico,50000,325
536,Delmar,42000,325
518,Erda,37000,325
749,Carola,10000,325
458,Kassi,37000,325
439,Leelah,25000,325
23,Johnny,33000,325
527,Eveline,37000,325
9,Jeanine,18000,325
377,Hussein,25000,325
126,Fonzie,15000,325
732,Enrica,18000,325
755,Dorian,15000,325
516,Pernell,50000,325
825,Andrei,10000,325
424,Chuck,33000,325
383,George,15000,325
755,Dorian,15000,325
439,Leelah,25000,325
603,Cahra,50000,325
708,Merle,10000,325
946,Kimberley,18000,325
352,Marieann,50000,325
454,Korella,33000,325
823,Tania,42000,325
160,Leonie,50000,325
591,Emlyn,50000,325
559,Jessamine,18000,325
566,Lemmie,18000,325
603,Cahra,50000,325
794,Harv,42000,325
12,Cordelie,50000,325
135,Dunstan,20000,325
454,Korella,33000,325
268,Channa,50000,325
722,Joannes,10000,325
933,Gui,20000,325
194,Philipa,42000,325
527,Eveline,37000,325
691,Krishna,50000,325
194,Philipa,42000,325
767,Brynne,18000,325
768,Blakeley,18000,325
976,Arlina,33000,325
183,Ruthe,30000,325
907,Tabb,50000,325
715,Lucky,42000,325
770,Barbey,20000,325
985,Erna,33000,325
990,Chiarra,18000,325
889,Flo,42000,325
406,Fredric,50000,325
995,Maxi,18000,325
732,Enrica,18000,325
839,Oralia,10000,325
123,Pippa,20000,325
371,Franni,42000,325
874,Estella,20000,325
955,Delila,20000,325
850,Amanda,37000,325
533,Dennison,25000,325
769,Egan,10000,325
446,Rina,20000,325
840,Wadsworth,30000,325
833,Oby,12000,325
172,Addy,33000,325
749,Carola,10000,325
660,Cindi,12000,325
782,Laughton,15000,325
850,Amanda,37000,325
377,Hussein,25000,325
519,Ethe,20000,325
446,Rina,20000,325
708,Merle,10000,325
371,Franni,42000,325
859,Abramo,37000,325
660,Cindi,12000,325
590,Trumaine,15000,325
460,Mac,20000,325
219,Kaile,33000,325
590,Trumaine,15000,325
513,Lorna,42000,325
415,Skylar,20000,325
664,Natassia,42000,325
515,Torrey,42000,325
904,Josiah,12000,325
673,Lambert,42000,325
823,Tania,42000,325
769,Egan,10000,325
282,Edie,25000,325
3,Brade,20000,325
424,Chuck,33000,325
338,Filbert,20000,325
12,Cordelie,50000,325
239,Chet,42000,325
864,Alonzo,12000,325
282,Edie,25000,325
859,Abramo,37000,325
540,Saunders,25000,325
352,Marieann,50000,325
172,Addy,33000,325
423,Keelby,15000,325
607,Lydia,15000,325
745,Gordon,12000,325
156,Tanny,42000,325
609,Bernita,15000,325
209,Asia,37000,325
160,Leonie,50000,325
969,Charlie,50000,325
722,Joannes,10000,325
879,Barbey,12000,325
533,Dennison,25000,325
906,Lynn,37000,325
126,Fonzie,15000,325
23,Johnny,33000,325
782,Laughton,15000,325
833,Oby,12000,325
968,Berenice,10000,325
972,Sloan,42000,325
406,Fredric,50000,325
540,Saunders,25000,325
770,Barbey,20000,325
460,Mac,20000,325
81,Kylila,12000,325
9,Jeanine,18000,325
607,Lydia,15000,325
933,Gui,20000,325
740,Chen,37000,325
209,Asia,37000,325
976,Arlina,33000,325
609,Bernita,15000,325
613,Evin,12000,325
283,Osbert,15000,325
904,Josiah,12000,325
221,Aylmer,33000,325
526,Homer,10000,325
918,Alysia,37000,325
283,Osbert,15000,325
985,Erna,33000,325
402,Rachel,12000,325
972,Sloan,42000,325
308,Davide,42000,325
404,Willa,30000,325
340,Melloney,33000,325
930,Emory,37000,325
169,Farley,12000,325
109,Trixie,42000,325
516,Pernell,50000,325
793,Grayce,33000,325
428,Kelly,37000,325
